Elapsed.time   CPU     Real.mem   Virtual.mem
    4813.179      136.900    11684.207    16414.492
    4814.180      141.900    11684.207    16414.492
    4815.181      135.900    11684.207    16414.492
    4816.182      138.800    11684.207    16414.492
    4817.183      138.900    11684.207    16414.492
    4818.184      135.900    11684.207    16414.492
    4819.185      141.800    11684.207    16414.492
    4820.186      135.900    11684.207    16414.492
    4821.187      142.900    11684.207    16414.492
    4822.188      135.900    11684.207    16414.492
    4823.189      141.900    11684.207    16414.492
    4824.190      135.900    11684.207    16414.492
    4825.191      140.800    11684.207    16414.492
    4826.192      136.900    11684.207    16414.492
    4827.194      137.800    11684.207    16414.492
    4828.195      140.800    11684.207    16414.492
    4829.196      135.900    11684.207    16414.492
    4830.197      142.900    11684.207    16414.492
    4831.197      135.900    11684.207    16414.492
    4832.199      140.900    11684.207    16414.492
    4833.200      136.900    11684.207    16414.492
    4834.200      142.900    11684.207    16414.492
    4835.202      136.800    11684.207    16414.492
    4836.203      138.800    11684.207    16414.492
    4837.204      137.900    11684.207    16414.492
    4838.204      136.900    11684.207    16414.492
    4839.206      141.800    11684.207    16414.492
    4840.207      136.900    11684.207    16414.492
    4841.208      141.900    11684.207    16414.492
    4842.209      136.900    11684.207    16414.492
    4843.209      140.900    11684.207    16414.492
    4844.211      135.800    11684.207    16414.492
    4845.211      140.900    11684.207    16414.492
    4846.213      137.900    11684.207    16414.492
    4847.214      138.800    11684.207    16414.492
    4848.214      138.900    11684.207    16414.492
    4849.216      135.900    11684.207    16414.492
    4850.217      142.900    11684.207    16414.492
    4851.218      134.800    11684.207    16414.492
    4852.218      142.900    11684.207    16414.492
    4853.219      135.900    11684.207    16414.492
    4854.221      141.800    11684.207    16414.492
    4855.221      135.900    11684.207    16414.492
    4856.223      139.800    11684.207    16414.492
    4857.224      137.900    11684.207    16414.492
    4858.225      135.800    11684.207    16414.492
    4859.226      141.900    11684.207    16414.492
    4860.227      136.900    11684.207    16414.492
    4861.228      140.900    11684.207    16414.492
    4862.229      136.900    11684.207    16414.492
    4863.231      140.800    11684.207    16414.492
    4864.231      136.900    11684.207    16414.492
    4865.232      140.800    11684.207    16414.492
    4866.233      136.900    11685.457    16414.492
    4867.234      137.800    11685.457    16414.492
    4868.235      140.900    11685.457    16414.492
    4869.236      135.900    11685.457    16414.492
    4870.238      141.800    11685.457    16414.492
    4871.238      206.800    11685.762    16414.492
    4872.239       99.900    11685.762    16414.492
    4873.241      100.900    11685.762    16414.492
    4874.241       99.900    11685.762    16414.492
    4875.243       99.900    11685.762    16414.492
    4876.243       99.900    11685.762    16414.492
    4877.244       99.900    11685.762    16414.492
    4878.245       99.900    11685.762    16414.492
    4879.246       99.900    11685.762    16414.492
    4880.247       99.900    11685.762    16414.492
    4881.249       99.900    11685.762    16414.492
    4882.249       99.900    11685.762    16414.492
    4883.250      127.800    11685.762    16414.492
    4884.252       99.900    11685.762    16414.492
    4885.252       99.900    11685.762    16414.492
    4886.254       99.900    11685.762    16414.492
    4887.255       99.900    11685.762    16414.492
    4888.256       99.900    11685.762    16414.492
    4889.257       99.900    11685.762    16414.492
    4890.258       99.900    11685.762    16414.492
    4891.259       99.900    11685.762    16414.492
    4892.260       99.900    11685.762    16414.492
    4893.261       99.900    11685.762    16414.492
    4894.262       99.900    11685.762    16414.492
    4895.263      130.900    11685.762    16414.492
    4896.264      100.900    11685.762    16414.492
    4897.265       99.900    11685.887    16414.492
    4898.266       99.900    11685.887    16414.492
    4899.267      100.900    11685.887    16414.492
    4900.268       99.900    11685.887    16414.492
    4901.269       99.900    11685.887    16414.492
    4902.270       99.900    11685.887    16414.492
    4903.271       99.900    11685.887    16414.492
    4904.272       99.900    11685.887    16414.492
    4905.273       99.900    11685.887    16414.492
    4906.274       99.900    11685.887    16414.492
    4907.275      117.900    11685.887    16414.492
    4908.276      113.900    11685.887    16414.492
    4909.277      100.900    11685.887    16414.492
    4910.278       99.900    11685.887    16414.492
    4911.279       99.900    11685.887    16414.492
    4912.280       99.900    11685.887    16414.492
    4913.281       99.900    11685.887    16414.492
    4914.282       99.900    11685.887    16414.492
    4915.283       99.900    11685.887    16414.492
    4916.284       99.900    11685.887    16414.492
    4917.285       99.900    11685.887    16414.492
    4918.287       99.900    11685.887    16414.492
    4919.287      113.900    11685.887    16414.492
    4920.289      113.800    11685.887    16414.492
    4921.289       99.900    11685.887    16414.492
    4922.291       99.900    11685.887    16414.492
    4923.291       99.900    11685.887    16414.492
    4924.292       99.900    11685.887    16414.492
    4925.294       99.900    11685.887    16414.492
    4926.295       99.900    11685.887    16414.492
    4927.296       99.900    11685.887    16414.492
    4928.297       99.900    11685.887    16414.492
    4929.298       99.900    11685.887    16414.492
    4930.299       99.900    11685.887    16414.492
    4931.299      110.900    11685.887    16414.492
    4932.300      119.800    11685.887    16414.492
    4933.302       99.900    11685.887    16414.492
    4934.302       99.900    11685.887    16414.492
    4935.304      100.900    11685.887    16414.492
    4936.305       99.900    11685.887    16414.492
    4937.305       99.900    11685.887    16414.492
    4938.306       99.900    11685.887    16414.492
    4939.307       99.900    11685.887    16414.492
    4940.308       99.900    11685.887    16414.492
    4941.309       99.900    11685.887    16414.492
    4942.311       99.900    11685.887    16414.492
    4943.311      102.900    11685.887    16414.492
    4944.312      126.900    11685.887    16414.492
    4945.314       99.900    11685.887    16414.492
    4946.315       99.900    11685.887    16414.492
    4947.316      100.900    11685.887    16414.492
    4948.317       99.900    11685.887    16414.492
    4949.318       99.900    11685.887    16414.492
    4950.319       99.900    11685.887    16414.492
    4951.320       99.900    11685.887    16414.492
    4952.321       99.900    11685.887    16414.492
    4953.322       99.900    11685.887    16414.492
    4954.323       99.900    11685.887    16414.492
    4955.324       99.900    11685.887    16414.492
    4956.325      129.800    11685.887    16414.492
    4957.326       99.900    11685.887    16414.492
    4958.327       99.900    11685.887    16414.492
    4959.328       99.900    11685.887    16414.492
    4960.329       99.900    11685.887    16414.492
    4961.330       99.900    11685.887    16414.492
    4962.331       99.900    11685.887    16414.492
    4963.332      100.900    11685.887    16414.492
    4964.333       99.900    11685.887    16414.492
    4965.334       99.900    11685.887    16414.492
    4966.335       99.900    11685.887    16414.492
    4967.336       99.900    11685.887    16414.492
    4968.337      127.900    11685.887    16414.492
    4969.338       99.900    11685.887    16414.492
    4970.339       99.900    11685.887    16414.492
    4971.340       99.900    11685.887    16414.492
    4972.341       99.900    11685.887    16414.492
    4973.342       99.900    11685.887    16414.492
    4974.343       99.900    11685.887    16414.492
    4975.344       99.900    11685.887    16414.492
    4976.346       99.900    11685.887    16414.492
    4977.347       99.900    11685.887    16414.492
    4978.348      100.900    11685.887    16414.492
    4979.349       99.900    11685.887    16414.492
    4980.350      127.900    11685.887    16414.492
